TireProductionID,timestamp,batch_id,recipe_id,press_id,machine_id,shift,ambient_temp_c,ambient_humidity_pct,compound_batch_age_hr,mixer_energy_kwh,cure_temp_avg,cure_temp_std,cure_pressure_avg,cure_time_sec,tread_thickness_mm,sidewall_thickness_mm,tire_weight_kg,uniformity_rfv,uniformity_lfv,runout_mm,balance_g,visual_score,defect_flag,defect_type,defect_probability_true
TIRE_0002479,2025-05-26 22:41:00,BATCH_00118,RCP_005,PRESS_04,MACH_04,A,18.49,66.74,18.71,135.97,174.28,1.6,20.22,975.0,7.2,5.38,11.53,13.94,8.82,1.22,7.61,4,0,OK,0.1093
TIRE_0002480,2025-03-25 17:59:00,BATCH_00007,RCP_003,PRESS_08,MACH_07,C,25.33,63.52,14.95,110.77,,2.18,20.38,1021.0,7.53,5.39,11.51,7.2,7.22,0.9,6.12,4,1,UniformityFail,0.0659
TIRE_0002481,2025-06-10 03:26:00,BATCH_00287,RCP_005,PRESS_05,MACH_03,A,17.26,75.89,18.42,141.94,170.1,1.39,18.65,831.0,7.73,5.08,11.5,6.03,8.0,0.85,24.57,3,0,OK,0.1441
TIRE_0002482,2025-06-25 23:44:00,BATCH_00019,RCP_026,PRESS_11,MACH_04,A,21.36,66.07,27.2,109.24,179.23,2.2,19.84,900.0,7.39,4.95,11.64,10.9,7.55,0.83,17.55,3,0,OK,0.1201
TIRE_0002483,2025-04-01 19:09:00,BATCH_00121,RCP_014,PRESS_09,MACH_08,C,19.81,52.82,19.51,154.32,177.91,1.4,21.05,830.0,7.13,5.25,11.15,11.97,5.54,0.68,8.55,4,0,OK,0.0771
TIRE_0002484,2025-04-07 05:34:00,BATCH_00027,RCP_013,PRESS_04,MACH_01,B,20.57,56.23,0.0,105.64,176.93,2.65,19.51,,7.23,5.4,11.02,12.49,9.77,1.06,17.62,5,0,OK,0.0549
TIRE_0002485,2025-06-19 22:41:00,BATCH_00154,RCP_009,PRESS_10,MACH_04,A,19.51,62.18,1.25,105.71,173.93,2.55,18.63,950.0,7.66,5.49,11.71,6.73,10.78,0.62,15.34,3,0,OK,0.1094
TIRE_0002486,2025-01-02 00:15:00,BATCH_00167,RCP_010,PRESS_05,MACH_06,A,15.26,50.75,17.27,115.1,174.91,2.26,21.25,1021.0,8.19,4.95,11.33,11.74,7.77,1.44,6.64,4,0,OK,0.0979
TIRE_0002487,2025-02-26 04:52:00,BATCH_00267,RCP_014,PRESS_07,MACH_05,B,27.19,54.54,19.29,128.46,176.33,2.7,20.75,779.0,8.38,5.58,12.62,9.45,8.53,0.73,33.23,4,0,OK,0.0764
TIRE_0002488,2025-05-31 05:23:00,BATCH_00181,RCP_029,PRESS_10,MACH_01,C,16.44,67.4,21.62,117.7,172.58,2.02,18.41,848.0,8.55,5.11,12.14,8.47,7.53,0.62,26.16,4,1,UnderCure,0.1018
TIRE_0002489,2025-01-28 04:45:00,BATCH_00213,RCP_024,PRESS_01,MACH_04,C,27.09,53.92,19.1,115.29,179.13,1.19,18.2,904.0,7.56,5.49,12.07,,8.55,1.2,35.37,5,0,OK,0.0291
TIRE_0002490,2025-04-06 11:51:00,BATCH_00068,RCP_012,PRESS_01,MACH_02,C,18.44,49.36,29.77,140.87,170.93,1.14,,775.0,7.53,4.97,,9.04,7.16,0.77,27.08,4,0,OK,0.1018
TIRE_0002491,2025-03-25 00:25:00,BATCH_00117,RCP_002,PRESS_06,MACH_07,B,21.35,57.85,19.6,136.54,171.59,2.49,18.08,1009.0,7.36,5.23,10.18,11.73,7.21,0.5,1.74,4,0,OK,0.1284
TIRE_0002492,2025-02-28 09:34:00,BATCH_00343,RCP_019,PRESS_04,MACH_06,C,28.06,56.44,13.7,105.36,178.54,1.68,18.08,949.0,7.75,4.89,10.78,12.31,7.12,1.72,32.4,5,0,OK,0.0337
TIRE_0002493,2025-02-03 05:24:00,BATCH_00164,RCP_013,PRESS_10,MACH_07,B,24.62,55.63,15.37,117.59,174.99,0.55,17.96,927.0,8.37,5.03,11.26,9.09,4.96,1.13,34.31,3,0,OK,0.083
TIRE_0002494,2025-01-21 05:00:00,BATCH_00082,RCP_014,PRESS_02,MACH_05,C,25.25,57.11,26.15,110.48,174.63,2.39,17.74,925.0,8.43,5.01,11.75,9.29,5.65,0.77,23.94,5,0,OK,0.0527
TIRE_0002495,2025-06-05 11:56:00,BATCH_00231,RCP_014,PRESS_03,MACH_01,C,16.19,66.27,17.9,131.31,175.79,2.11,19.31,902.0,7.58,5.36,10.64,5.98,8.98,0.39,9.4,3,0,OK,0.1181
TIRE_0002496,2025-01-04 19:44:00,BATCH_00035,RCP_027,PRESS_02,MACH_01,C,18.83,52.36,24.23,97.24,179.4,2.83,19.65,967.0,8.93,5.09,12.66,12.54,7.89,0.93,8.57,4,0,OK,0.0639
TIRE_0002497,2025-01-21 01:47:00,BATCH_00262,RCP_006,PRESS_07,MACH_07,B,25.52,62.49,25.44,127.24,174.78,1.83,19.52,1011.0,7.73,5.59,10.87,9.58,9.57,0.65,21.74,4,0,OK,0.0769
TIRE_0002498,2025-03-08 13:58:00,BATCH_00256,RCP_005,PRESS_01,MACH_01,B,24.74,42.77,22.78,97.16,174.39,1.88,16.19,946.0,7.9,5.13,12.48,11.04,5.01,0.55,30.91,5,0,OK,0.0554
TIRE_0002499,2025-06-04 16:22:00,BATCH_00150,RCP_002,PRESS_11,MACH_05,A,16.1,64.31,0.0,106.15,175.54,2.52,17.45,966.0,8.77,5.18,12.35,11.1,6.51,1.17,30.65,4,0,OK,0.0443
TIRE_0002500,2025-05-19 03:37:00,BATCH_00336,RCP_025,PRESS_06,MACH_01,C,17.37,70.85,30.63,119.23,179.34,2.66,18.5,901.0,8.28,5.89,12.18,12.13,8.02,1.33,24.31,3,1,Bubble,0.1235
TIRE_0002501,2025-05-24 16:54:00,BATCH_00371,RCP_011,PRESS_11,MACH_08,C,18.2,61.32,28.52,115.39,179.31,1.01,17.26,825.0,8.01,5.2,11.39,10.17,6.54,0.58,7.28,3,0,OK,0.1058
TIRE_0002502,2025-05-31 01:09:00,BATCH_00103,RCP_025,PRESS_11,MACH_08,A,17.56,66.47,21.96,110.67,175.62,1.15,17.08,969.0,8.26,5.28,11.6,9.09,8.04,0.6,19.33,4,0,OK,0.0528
TIRE_0002503,2025-03-08 10:07:00,BATCH_00399,RCP_009,PRESS_04,MACH_03,B,26.28,69.38,21.8,115.65,176.41,2.32,20.18,1070.0,7.61,4.78,10.82,10.53,5.15,0.52,23.97,3,0,OK,0.0876
TIRE_0002504,2025-01-24 10:24:00,BATCH_00253,RCP_006,PRESS_02,MACH_07,B,26.21,54.29,4.77,118.71,176.09,1.83,18.64,833.0,8.54,4.9,12.12,12.11,7.13,1.16,17.6,4,0,OK,0.0975
TIRE_0002505,2025-03-13 07:50:00,BATCH_00100,RCP_005,PRESS_06,MACH_07,C,24.56,53.63,6.38,103.53,172.03,1.04,16.2,822.0,7.73,5.27,11.45,8.78,6.2,1.11,14.61,3,0,OK,0.1023
TIRE_0002506,2025-02-07 03:17:00,BATCH_00282,RCP_015,PRESS_06,MACH_05,C,29.18,69.0,8.58,99.24,181.14,1.94,19.08,1001.0,8.47,4.97,11.52,13.67,8.88,1.39,23.55,3,0,OK,0.0853
TIRE_0002507,2025-01-13 01:08:00,BATCH_00241,RCP_005,PRESS_12,MACH_04,B,26.49,34.07,36.42,136.23,175.64,1.26,20.22,972.0,8.36,5.44,11.69,10.12,9.79,1.01,20.6,4,0,OK,0.0672
TIRE_0002508,2025-05-31 11:05:00,BATCH_00387,RCP_003,PRESS_04,MACH_07,C,17.0,55.65,25.66,110.75,174.6,1.99,18.7,941.0,7.66,5.28,10.87,10.4,7.71,0.31,21.23,5,1,Crack,0.0554
TIRE_0002509,2025-01-02 11:34:00,BATCH_00060,RCP_021,PRESS_12,MACH_05,B,21.88,54.43,9.91,114.09,175.51,1.81,17.57,796.0,7.94,4.85,10.71,7.93,8.1,0.9,16.0,5,0,OK,0.0663
TIRE_0002510,2025-01-11 17:54:00,BATCH_00098,RCP_021,PRESS_10,MACH_06,B,22.67,46.99,6.24,132.04,170.57,3.14,17.58,968.0,7.0,4.87,11.4,11.84,7.52,0.58,34.97,5,1,Separation,0.0397
TIRE_0002511,2025-03-19 03:13:00,BATCH_00031,RCP_014,PRESS_02,MACH_08,C,21.68,62.5,15.16,122.87,,2.41,18.23,1075.0,8.49,5.3,11.74,11.15,9.63,0.85,21.39,4,0,OK,0.107
TIRE_0002512,2025-03-27 17:59:00,BATCH_00035,RCP_027,PRESS_12,MACH_08,C,26.3,59.4,29.2,122.41,175.35,3.41,19.99,947.0,7.25,5.26,11.56,11.87,9.11,0.75,28.01,5,1,UnderCure,0.069
TIRE_0002513,2025-04-11 12:01:00,BATCH_00016,RCP_024,PRESS_08,MACH_04,A,19.16,78.57,20.21,112.04,177.54,2.38,21.34,1031.0,8.64,4.72,11.94,8.25,8.25,1.12,19.31,2,0,OK,0.1385
TIRE_0002514,2025-05-11 11:54:00,BATCH_00331,RCP_017,PRESS_03,MACH_04,B,14.21,50.98,28.21,110.33,178.02,1.99,19.91,796.0,7.7,6.21,11.43,9.72,9.56,1.22,11.61,4,0,OK,0.1132
TIRE_0002515,2025-02-22 02:26:00,BATCH_00125,RCP_026,PRESS_05,MACH_04,B,25.49,65.26,0.42,127.38,181.44,2.95,20.64,992.0,7.47,4.75,11.24,6.76,9.36,1.37,17.49,4,0,OK,0.0647
TIRE_0002516,2025-06-09 16:41:00,BATCH_00222,RCP_014,PRESS_03,MACH_04,C,16.2,55.85,17.52,111.82,171.72,0.84,17.63,845.0,7.43,5.06,11.63,6.35,6.11,,17.93,5,0,OK,0.0676
TIRE_0002517,2025-01-16 11:06:00,BATCH_00384,RCP_008,PRESS_04,MACH_05,C,20.87,58.98,31.6,119.93,174.97,0.72,18.53,962.0,7.9,5.21,11.14,6.11,8.43,0.5,34.23,4,0,OK,0.0723
TIRE_0002518,2025-05-17 23:43:00,BATCH_00304,RCP_027,PRESS_11,MACH_02,A,18.02,60.96,29.94,129.52,172.12,1.25,18.15,814.0,8.51,5.66,11.83,10.17,8.54,0.95,19.55,4,0,OK,0.0848
TIRE_0002519,2025-01-02 07:46:00,BATCH_00365,RCP_004,PRESS_01,MACH_02,A,25.08,48.75,7.96,135.66,175.49,2.3,18.15,853.0,8.87,5.35,12.44,9.28,9.8,0.63,5.92,5,0,OK,0.0484
TIRE_0002520,2025-04-17 04:34:00,BATCH_00381,RCP_001,PRESS_07,MACH_04,B,18.52,58.48,31.84,105.81,175.72,2.33,18.72,1020.0,8.64,5.23,11.66,9.24,5.64,0.92,22.06,4,0,OK,0.1054
TIRE_0002521,2025-05-01 15:46:00,BATCH_00002,RCP_024,PRESS_11,MACH_08,A,15.84,48.55,27.08,135.29,177.72,2.18,18.62,904.0,8.06,5.42,12.14,3.97,9.25,0.57,19.15,3,0,OK,0.0701
TIRE_0002522,2025-02-06 17:17:00,BATCH_00219,RCP_014,PRESS_08,MACH_07,B,26.57,58.56,31.88,136.51,176.51,1.98,20.86,977.0,7.3,5.4,10.98,9.09,3.31,0.82,25.89,5,1,UnderCure,0.0516
TIRE_0002523,2025-05-15 15:02:00,BATCH_00032,RCP_007,PRESS_05,MACH_05,A,16.42,76.25,19.44,106.55,181.83,1.76,18.02,928.0,7.16,5.42,11.34,9.94,6.16,0.75,22.77,4,0,OK,0.0917
TIRE_0002524,2025-02-27 11:33:00,BATCH_00043,RCP_022,PRESS_06,MACH_07,A,29.26,46.35,44.48,126.89,174.69,2.25,18.29,838.0,7.62,5.08,11.46,9.12,7.97,0.48,28.46,4,1,Bubble,0.0918
TIRE_0002525,2025-06-23 20:32:00,BATCH_00239,RCP_010,PRESS_02,MACH_08,C,18.02,66.95,23.73,123.67,178.78,1.41,18.52,903.0,8.26,5.7,11.54,12.63,6.97,0.52,10.47,3,0,OK,0.128
TIRE_0002526,2025-03-14 12:59:00,BATCH_00276,RCP_015,PRESS_02,MACH_07,C,27.87,51.74,12.13,153.58,175.62,2.95,18.36,930.0,7.75,5.2,11.58,9.68,7.77,0.89,7.18,4,1,UnderCure,0.0672
TIRE_0002527,2025-02-04 13:38:00,BATCH_00025,RCP_024,PRESS_04,MACH_01,B,25.23,27.84,22.49,123.15,172.78,2.08,18.42,1006.0,7.95,5.1,11.61,3.94,7.67,0.28,18.53,5,0,OK,0.0284
TIRE_0002528,2025-06-23 06:21:00,BATCH_00308,RCP_017,PRESS_12,MACH_07,C,20.1,69.84,29.01,84.3,176.5,2.02,20.3,1039.0,8.28,5.33,11.57,11.04,7.63,1.15,11.92,3,0,OK,0.1039
TIRE_0002529,2025-02-27 18:22:00,BATCH_00108,RCP_020,PRESS_06,MACH_06,A,28.21,41.39,23.6,110.94,169.84,1.48,16.33,947.0,7.57,5.79,11.86,9.42,5.91,1.08,21.32,4,0,OK,0.0677
TIRE_0002530,2025-06-09 12:38:00,BATCH_00226,RCP_010,PRESS_08,MACH_05,A,20.59,55.51,22.51,124.3,175.26,2.64,17.53,978.0,7.48,4.83,11.18,12.51,8.89,1.2,30.15,5,0,OK,0.0646
TIRE_0002531,2025-04-18 16:21:00,BATCH_00290,RCP_015,PRESS_07,MACH_08,B,17.24,48.41,15.46,114.83,177.32,1.19,16.3,1002.0,6.5,5.37,10.73,11.06,10.31,0.46,15.51,5,0,OK,0.044
TIRE_0002532,2025-05-31 13:59:00,BATCH_00075,RCP_021,PRESS_08,MACH_07,A,16.96,72.9,27.43,93.12,177.45,1.74,19.79,820.0,8.21,5.56,11.41,6.6,9.67,0.32,0.0,3,1,UnderCure,0.1123
TIRE_0002533,2025-01-22 08:08:00,BATCH_00392,RCP_006,PRESS_02,MACH_07,C,24.0,47.67,11.18,119.04,175.96,2.52,20.16,837.0,8.54,5.31,12.02,11.86,7.7,0.84,37.08,4,0,OK,0.0697
TIRE_0002534,2025-03-29 19:14:00,BATCH_00041,RCP_005,PRESS_04,MACH_01,A,23.17,51.34,23.07,,176.91,2.83,18.08,1077.0,8.62,4.69,12.44,12.28,10.19,0.72,9.17,5,0,OK,0.0387
TIRE_0002535,2025-06-10 09:16:00,BATCH_00058,RCP_005,PRESS_06,MACH_04,A,19.68,57.47,10.72,129.98,169.42,1.59,20.63,825.0,8.17,4.75,11.68,6.79,5.15,0.94,12.13,5,0,OK,0.0504
TIRE_0002536,2025-05-12 08:24:00,BATCH_00054,RCP_015,PRESS_02,MACH_01,C,18.79,49.45,9.94,118.83,171.15,1.86,20.06,1084.0,7.15,5.33,11.3,9.96,7.12,0.94,3.61,3,1,Crack,0.0667
TIRE_0002537,2025-03-10 01:15:00,BATCH_00140,RCP_014,PRESS_03,MACH_01,B,25.56,48.89,22.69,127.63,170.37,1.99,18.96,924.0,7.39,5.11,11.83,7.55,10.01,0.36,19.05,4,0,OK,0.072
TIRE_0002538,2025-03-08 03:02:00,BATCH_00252,RCP_015,PRESS_08,MACH_01,A,25.43,45.95,23.21,114.51,172.55,1.46,19.1,868.0,8.41,5.0,11.51,,5.47,0.99,17.13,5,0,OK,0.042
TIRE_0002539,2025-04-29 18:06:00,BATCH_00175,RCP_021,PRESS_11,MACH_01,A,16.85,58.49,15.75,97.73,177.45,2.62,16.39,755.0,8.38,5.67,11.77,7.98,6.15,0.68,25.06,4,0,OK,0.073
TIRE_0002540,2025-02-08 03:15:00,BATCH_00072,RCP_006,PRESS_07,MACH_05,B,30.28,50.74,1.08,132.55,168.62,3.04,16.45,949.0,7.96,5.42,11.18,11.83,7.93,0.94,9.4,5,0,OK,0.0738
TIRE_0002541,2025-03-27 23:53:00,BATCH_00094,RCP_012,PRESS_05,MACH_03,A,23.34,46.92,28.76,143.74,180.87,3.44,17.28,837.0,7.86,4.83,12.05,11.22,8.06,0.63,10.06,4,0,OK,0.088
TIRE_0002542,2025-05-01 06:17:00,BATCH_00201,RCP_011,PRESS_07,MACH_03,C,15.75,64.28,3.38,119.16,174.03,1.86,18.79,1003.0,7.01,5.72,11.11,8.6,8.28,0.77,19.35,4,0,OK,0.0672
TIRE_0002543,2025-06-02 07:25:00,BATCH_00008,RCP_021,PRESS_01,MACH_08,B,18.93,57.79,16.13,119.22,176.06,1.49,21.18,1034.0,8.64,5.14,12.06,12.02,9.77,1.15,19.05,5,0,OK,0.0692
TIRE_0002544,2025-01-12 05:13:00,BATCH_00063,RCP_011,PRESS_11,MACH_02,A,26.55,54.52,28.7,104.33,176.43,1.96,16.07,1004.0,8.24,4.97,11.94,8.47,6.11,0.92,4.39,4,0,OK,0.0708
TIRE_0002545,2025-01-26 05:40:00,BATCH_00112,RCP_024,PRESS_09,MACH_08,A,26.47,52.48,7.56,97.56,176.73,2.12,17.85,866.0,8.41,5.19,11.51,10.28,7.61,0.79,19.28,4,0,OK,0.0811
TIRE_0002546,2025-06-22 05:30:00,BATCH_00168,RCP_006,PRESS_01,MACH_05,C,16.11,44.8,14.8,111.48,171.18,2.54,16.99,980.0,8.81,5.26,11.28,,8.13,1.19,19.39,4,1,Bubble,0.0823
TIRE_0002547,2025-03-02 12:15:00,BATCH_00056,RCP_002,PRESS_05,MACH_05,B,27.51,36.01,25.69,103.73,181.86,1.62,17.29,842.0,7.88,5.26,11.63,11.31,8.86,1.14,23.26,5,0,OK,0.0486
TIRE_0002548,2025-02-12 14:46:00,BATCH_00091,RCP_014,PRESS_10,MACH_01,B,31.0,36.87,25.66,112.8,173.51,2.25,18.16,887.0,7.93,5.36,12.54,8.52,3.58,0.67,21.1,5,0,OK,0.0469
TIRE_0002549,2025-02-13 20:04:00,BATCH_00013,RCP_023,PRESS_08,MACH_03,A,31.59,50.0,31.97,121.08,177.71,1.42,18.58,995.0,7.53,4.73,11.3,8.37,6.83,0.74,16.4,5,0,OK,0.0384
TIRE_0002550,2025-02-20 10:03:00,BATCH_00100,RCP_005,PRESS_11,MACH_08,C,30.02,56.16,25.72,143.72,172.74,2.06,19.68,910.0,7.71,5.35,10.9,9.82,10.5,0.55,12.37,4,0,OK,0.1058
TIRE_0002551,2025-03-23 23:30:00,BATCH_00394,RCP_018,PRESS_12,MACH_07,A,24.14,43.92,14.1,137.97,175.02,2.47,19.21,796.0,8.48,5.61,11.89,7.53,8.96,0.53,23.38,5,0,OK,0.0642
TIRE_0002552,2025-02-27 20:31:00,BATCH_00044,RCP_011,PRESS_07,MACH_06,B,24.53,39.47,16.48,131.83,174.29,2.4,15.59,956.0,7.96,5.36,11.61,10.82,7.09,1.22,11.52,5,0,OK,0.0506
TIRE_0002553,2025-06-08 08:24:00,BATCH_00009,RCP_007,PRESS_05,MACH_08,B,14.59,44.28,11.64,119.41,171.08,2.34,21.03,998.0,7.81,4.79,11.02,10.55,7.5,0.62,24.53,5,0,OK,0.0372
TIRE_0002554,2025-06-29 01:19:00,BATCH_00205,RCP_014,PRESS_10,MACH_02,B,15.59,43.97,20.96,137.59,174.47,2.15,15.59,994.0,7.54,5.53,11.99,10.87,8.41,0.2,22.41,5,0,OK,0.0506
TIRE_0002555,2025-03-15 07:51:00,BATCH_00159,RCP_016,PRESS_08,MACH_07,A,25.73,53.9,15.75,143.18,175.28,1.93,18.58,819.0,8.11,5.28,11.8,9.71,10.63,1.06,0.79,3,0,OK,0.1447
TIRE_0002556,2025-06-07 18:16:00,BATCH_00172,RCP_003,PRESS_08,MACH_04,C,19.21,65.88,14.25,112.6,176.48,2.19,18.78,974.0,8.02,5.08,11.86,7.42,5.93,0.8,8.7,5,0,OK,0.0379
TIRE_0002557,2025-04-06 01:17:00,BATCH_00035,RCP_027,PRESS_02,MACH_07,C,17.65,67.86,36.09,108.41,175.9,3.08,17.93,966.0,8.65,5.24,12.31,12.79,9.76,0.94,19.45,5,0,OK,0.0847
TIRE_0002558,2025-05-06 12:23:00,BATCH_00363,RCP_007,PRESS_06,MACH_06,A,15.18,76.17,0.97,125.24,175.53,1.86,17.11,1004.0,7.78,5.31,11.39,13.75,8.01,0.76,23.95,4,0,OK,0.0647
TIRE_0002559,2025-03-08 01:18:00,BATCH_00030,RCP_014,PRESS_06,MACH_08,A,27.24,58.11,26.07,130.44,173.59,2.22,20.27,982.0,8.08,4.99,11.07,6.81,6.16,0.69,24.94,4,0,OK,0.081
TIRE_0002560,2025-06-10 09:52:00,BATCH_00139,RCP_011,PRESS_12,MACH_08,B,21.09,64.78,14.41,112.85,172.83,,18.71,1091.0,8.81,5.28,12.58,12.51,7.22,1.06,20.77,5,0,OK,0.0597
TIRE_0002561,2025-03-28 14:41:00,BATCH_00254,RCP_010,PRESS_04,MACH_05,B,23.06,71.42,11.89,108.61,173.88,2.08,15.05,956.0,7.11,5.28,10.25,9.6,8.99,1.14,31.37,3,0,OK,0.148
TIRE_0002562,2025-05-04 03:00:00,BATCH_00393,RCP_012,PRESS_07,MACH_02,C,16.59,48.79,0.09,122.08,179.11,0.78,17.63,925.0,7.47,4.99,10.67,12.78,9.68,0.7,21.74,4,0,OK,0.0561
TIRE_0002563,2025-06-24 00:12:00,BATCH_00222,RCP_014,PRESS_02,MACH_06,A,16.11,45.02,19.57,119.45,180.18,2.32,18.97,1019.0,8.0,5.06,10.51,11.03,7.01,0.8,31.33,4,0,OK,0.0694
TIRE_0002564,2025-01-13 17:25:00,BATCH_00228,RCP_018,PRESS_12,MACH_05,C,25.8,58.2,24.88,94.73,176.11,1.94,19.7,918.0,7.42,5.04,11.9,8.58,10.92,0.78,29.2,4,0,OK,0.0725
TIRE_0002565,2025-05-21 01:38:00,BATCH_00280,RCP_003,PRESS_02,MACH_08,B,15.66,69.4,14.78,137.97,170.84,2.51,18.96,875.0,8.27,5.66,11.99,7.71,6.98,0.52,29.13,4,0,OK,0.0906
TIRE_0002566,2025-06-02 09:52:00,BATCH_00046,RCP_030,PRESS_03,MACH_08,B,17.18,66.77,17.56,121.02,,2.28,19.91,837.0,8.07,4.65,12.05,11.3,7.5,1.12,24.31,3,0,OK,0.1879
TIRE_0002567,2025-02-05 06:21:00,BATCH_00226,RCP_010,PRESS_04,MACH_02,B,27.92,55.19,13.93,95.31,174.65,1.76,18.21,816.0,7.85,5.27,11.22,12.06,8.04,0.39,16.75,4,0,OK,0.0754
TIRE_0002568,2025-01-04 18:17:00,BATCH_00106,RCP_024,PRESS_06,MACH_03,B,27.46,49.2,23.07,126.69,181.1,1.02,20.33,845.0,8.53,4.95,12.24,8.36,9.07,1.0,8.59,4,0,OK,0.0503
TIRE_0002569,2025-06-25 23:48:00,BATCH_00374,RCP_012,PRESS_05,MACH_06,C,23.89,59.37,27.95,100.34,174.87,1.41,18.8,1033.0,8.27,5.18,11.63,6.94,10.38,0.45,27.62,3,0,OK,0.1024
TIRE_0002570,2025-05-16 18:04:00,BATCH_00220,RCP_028,PRESS_08,MACH_01,C,15.38,77.86,22.95,136.77,176.01,2.87,18.11,961.0,8.06,5.46,11.67,10.22,10.97,0.97,14.59,4,0,OK,0.1241
TIRE_0002571,2025-05-21 14:22:00,BATCH_00227,RCP_025,PRESS_11,MACH_03,C,13.07,71.44,21.75,141.86,172.87,,16.74,970.0,8.27,5.46,11.31,15.07,6.41,1.31,9.22,3,0,OK,0.1612
TIRE_0002572,2025-02-08 20:06:00,BATCH_00226,RCP_010,PRESS_04,MACH_08,B,26.21,56.69,34.32,121.97,169.63,3.02,17.31,1020.0,7.54,4.78,10.98,9.8,9.73,0.91,27.36,5,0,OK,0.0905
TIRE_0002573,2025-01-25 00:22:00,BATCH_00169,RCP_011,PRESS_07,MACH_05,A,22.97,61.17,17.73,122.2,174.93,1.11,20.7,884.0,7.56,5.34,11.66,6.35,6.62,1.13,32.17,4,0,OK,0.0693
TIRE_0002574,2025-06-19 22:38:00,BATCH_00238,RCP_013,PRESS_06,MACH_08,C,18.1,67.1,0.0,128.38,171.57,2.13,19.02,964.0,8.61,5.29,11.56,9.56,5.28,1.29,16.95,3,0,OK,0.0689
TIRE_0002575,2025-04-11 13:36:00,BATCH_00241,RCP_005,PRESS_09,MACH_05,C,16.89,37.41,13.86,119.02,173.07,2.38,17.72,873.0,8.58,5.19,11.6,7.23,9.01,0.75,16.45,5,0,OK,0.0424
TIRE_0002576,2025-06-03 20:36:00,BATCH_00049,RCP_021,PRESS_07,MACH_02,A,14.85,73.93,18.69,132.72,176.72,1.43,19.12,957.0,7.28,4.64,11.18,11.83,7.84,0.65,18.52,3,0,OK,0.1961
TIRE_0002577,2025-03-20 13:25:00,BATCH_00294,RCP_010,PRESS_09,MACH_02,A,25.84,34.72,8.43,133.83,167.42,2.95,18.03,987.0,8.18,4.92,11.36,14.65,6.13,0.81,12.78,5,0,OK,0.0702
TIRE_0002578,2025-01-19 14:36:00,BATCH_00064,RCP_030,PRESS_09,MACH_04,A,24.2,45.74,,128.08,172.08,2.1,18.77,883.0,8.32,5.17,11.97,10.16,5.47,0.98,27.0,5,0,OK,0.0502
TIRE_0002579,2025-04-06 14:40:00,BATCH_00122,RCP_021,PRESS_04,MACH_05,B,22.17,55.6,20.69,125.99,177.08,1.64,18.02,902.0,7.85,5.47,10.8,7.85,6.48,1.11,,4,0,OK,0.0557
TIRE_0002580,2025-01-15 04:20:00,BATCH_00092,RCP_025,PRESS_09,MACH_01,B,24.92,35.12,0.53,145.28,175.84,2.37,19.23,938.0,6.93,5.26,11.59,7.05,7.45,1.04,24.27,5,0,OK,0.0291
TIRE_0002581,2025-06-06 12:48:00,BATCH_00142,RCP_007,PRESS_11,MACH_05,C,17.0,51.31,23.54,137.46,180.34,1.91,19.72,1035.0,7.97,4.91,11.59,9.51,8.38,0.57,13.6,5,0,OK,0.0434
TIRE_0002582,2025-03-08 02:38:00,BATCH_00188,RCP_012,PRESS_04,MACH_05,C,25.93,57.11,25.39,86.73,170.4,1.77,19.16,751.0,7.85,4.85,11.5,10.99,7.4,0.57,30.62,4,1,UnderCure,0.1083
TIRE_0002583,2025-05-30 20:16:00,BATCH_00277,RCP_015,PRESS_04,MACH_02,A,19.58,57.6,14.97,136.11,170.91,2.19,17.91,787.0,8.15,5.27,11.79,11.83,8.02,,26.42,4,0,OK,0.1087
TIRE_0002584,2025-04-23 03:56:00,BATCH_00062,RCP_023,PRESS_11,MACH_08,C,17.24,50.11,28.79,99.6,169.27,1.74,20.18,1047.0,8.51,4.82,,8.56,5.78,0.95,14.94,4,0,OK,0.0796
TIRE_0002585,2025-01-23 10:09:00,BATCH_00234,RCP_023,PRESS_04,MACH_07,C,27.66,51.96,18.94,84.41,178.84,1.57,16.8,1005.0,7.4,5.19,10.65,10.17,6.81,0.92,12.67,4,0,OK,0.0599
TIRE_0002586,2025-06-27 23:59:00,BATCH_00172,RCP_003,PRESS_08,MACH_08,A,21.43,59.1,42.25,115.09,174.72,2.74,17.89,796.0,8.51,5.28,11.5,8.77,11.06,0.88,22.71,5,0,OK,0.0964
TIRE_0002587,2025-03-19 09:25:00,BATCH_00148,RCP_008,PRESS_03,MACH_08,C,21.76,62.97,29.94,113.59,174.78,1.7,17.33,1085.0,8.03,5.63,11.42,8.0,7.7,1.03,12.4,4,0,OK,0.0792
TIRE_0002588,2025-05-01 20:14:00,BATCH_00205,RCP_014,PRESS_08,MACH_07,B,17.2,61.18,19.24,132.12,179.86,1.03,19.87,868.0,8.1,5.49,11.96,7.57,9.39,1.08,20.87,3,0,OK,0.0895
TIRE_0002589,2025-04-03 10:01:00,BATCH_00272,RCP_001,PRESS_07,MACH_05,A,22.84,66.68,25.64,122.65,176.57,1.66,21.08,858.0,7.68,5.85,11.03,5.92,6.89,0.6,25.37,4,0,OK,0.1097
TIRE_0002590,2025-01-09 08:10:00,BATCH_00227,RCP_025,PRESS_01,MACH_02,C,21.3,63.26,33.65,96.3,177.22,2.58,16.32,896.0,7.83,,12.23,11.06,6.51,0.75,31.35,4,0,OK,0.1137
